prefix,source_text,target_text,weight,rewards
facttotext,"<type>trend<subspace>country of nationality,USA<groupby>year<measure>number of arrivals,avg<parameter>no trend<data>2013/01/01,1909302.0<data>2015/01/01,1934713.0","When country of nationality is Usa, the average number of arrivals has generally decreased over years. The average number of arrivals is 1909302.0 in 2013/01/01, and in 2015/01/01, it is 1934713.0.",1,1
facttotext,"<type>extreme<subspace>type of sick leave,hospitalisation leave<groupby>year<measure>average absent per employee,min<focus>2017/01/01<parameter>max,0.5<data>2013/01/01,0.3<data>2011/01/01,0.4<data>2015/01/01,0.4<data>2019/01/01,0.5","When type of sick leave is Hospitalisation Leave, the minimum average absent per employee is 0.3 in 2013/01/01, 0.4 in 2011/01/01, 0.4 in 2015/01/01, 0.5 in 2019/01/01. The minimum average absent per employee in 2017/01/01 is 0.5, the highest across all years.",1,1
facttotext,"<type>outlier<subspace>Year,2010/01/01<groupby>Brand<measure>Sales,avg<focus>Honda<parameter>163012.6<data>BMW,24457.0<data>Ford,95841.81818181818<data>GMC,53196.333333333336<data>Hyundai,99423.6<data>Mazda,37901.4<data>Toyota,135042.57142857142<data>Volkswagen,16808.0","When year is 2010/01/01, the average sales among most brands is 24457.0 for BMW, 95841.82 for Ford, 53196.33 for GMC, 99423.6 for Hyundai, 37901.4 for Mazda, 135042.57 for Toyota, 16808.0 for Volkswagen. Of Honda, the average sales is 163012.6, which is an outlier compared to other brands.",1,1
facttotext,"<type>difference<subspace>marital status,WIDOWED<groupby>gender<measure>death_count,avg<focus>Female<focus>Male<parameter>375.95<data>Female,556.4117647058823<data>Male,180.46666666666667","When marital status is Widowed, the average death_count of Male is 180.47, which is 375.95 lower than the Female average of 556.41.",1,1
facttotext,"<type>distribution<subspace>year,2011/01/01<groupby>gender<measure>number of newborns,avg<parameter><data>Males,20434.0<data>Females,19220.0<data>Unknown,0.0","When year is 2011/01/01, the total number of newborns is 20434.0 for Males, 19220.0 for Females, 0.0 for Unknown. The total number of newborns of each gender is unequal across the board.",1,1
facttotext,"<type>trend<subspace>Country,India<groupby>Year<measure>Number of Two wheelers,avg<parameter>decreasing<data>2010/01/01,2728.0<data>2014/01/01,2695.75","When country is India, the average number of two wheelers is 2728.0 in 2010/01/01 and 2695.75 in 2014/01/01. In general, the average number of two wheelers is decreasing over years.",1,1
facttotext,"<type>proportion<subspace>year,2019/01/01<groupby>gender<measure>Training Places,sum<focus>Male<parameter>62.53%","When year is 2019/01/01, Male accounts for 62.53% of the total training places.",1,1
facttotext,"<type>distribution<subspace>year,2005/01/01<groupby>ethnic group<measure>infant mortality rate,avg<parameter><data>Chinese,1.8<data>Malays,3.1<data>Indians,2.0<data>Others,2.6","When year is 2005/01/01, the distribution of total infant mortality rate is uneven across all ethnic groups. More specifically, the total infant mortality rate is 1.8 for Chinese, 3.1 for Malays, 2.0 for Indians, 2.6 for Others.",1,1
facttotext,"<type>distribution<subspace>year,2010/01/01<groupby>length of service<measure>number of teachers,avg<parameter><data>0 - 4 YEARS,1746.0<data>5 - 9 YEARS,1298.0<data>10 - 14 YEARS,834.8333333333334<data>15 - 19 YEARS,401.3333333333333<data>20 - 24 YEARS,212.33333333333334<data>25 - 29 YEARS,278.5<data>30 YEARS & ABOVE,206.0","When year is 2010/01/01, the total number of teachers is 1746.0 for 0 - 4 Years, 1298.0 for 5 - 9 Years, 834.83 for 10 - 14 Years, 401.33 for 15 - 19 Years, 212.33 for 20 - 24 Years, 278.5 for 25 - 29 Years, 206.0 for 30 Years & Above. The total number of teachers of each length of service is unequal across the board.",1,1
facttotext,"<type>difference<subspace>year,2015/01/01<groupby>gender<measure>number of teachers,avg<focus>Female<focus>Male<parameter>669.95<data>Female,1123.1904761904761<data>Male,453.23809523809524","When year is 2015/01/01, the average number of teachers is 453.24 for Male, which is 669.95 lower than the 1123.19 for Female.",1,1
facttotext,"<type>value<subspace>year,2017/01/01<measure>expenditure per student,avg<parameter>14889.6","When year is 2017/01/01, the average expenditure per student is 14889.6.",1,1
facttotext,"<type>trend<subspace>school level,Centralised Institute<groupby>year<measure>number of schools,avg<parameter>decreasing<data>1999/01/01,2.0<data>2019/01/01,1.0","When school level is Centralised Institute, the average number of schools is 2.0 in 1999/01/01 and 1.0 in 2019/01/01. In general, the average number of schools is decreasing over years.",1,1
facttotext,"<type>difference<subspace>year,1996/01/01<groupby>Age Group<measure>number of residents,avg<focus>35 - 39 Years<focus>60 - 64 Years<parameter>105.57<data>35 - 39 Years,137.02499999999998<data>60 - 64 Years,31.450000000000003","When year is 1996/01/01, the average number of residents of 60 - 64 Years is 31.45, which is 105.57 lower than the 35 - 39 Years average of 137.02.",1,1
facttotext,"<type>proportion<subspace>state,Oklahoma<groupby>candidates<measure>votes,sum<focus>Trump<parameter>65.87%","When state is Oklahoma, 65.87% of the total votes come from Trump.",1,1
facttotext,"<type>proportion<subspace>engine type,Plug-in Hybrid<groupby>car body style<measure>number of vehicles,sum<focus>Cars<parameter>100.00%","When engine type is Plug-in Hybrid, Cars accounts for 100.00% of the total number of vehicles.",1,1
facttotext,"<type>proportion<subspace>year,2018/01/01<groupby>gender<measure>intake count,sum<focus>Male<parameter>61.99%","When year is 2018/01/01, Male accounts for 61.99% of the total intake count.",1,1
facttotext,"<type>categorization<subspace>year,2016/01/01<groupby>tax type<parameter>Corporate Income Tax,Individual Income Tax","When year is 2016/01/01, tax types are divided into 2 groups, including Corporate Income Tax, Individual Income Tax.",1,1
facttotext,"<type>categorization<subspace>financial year,2018/01/01<groupby>expenditure category<parameter>Development Expenditure,Running Cost,Transfers","When financial year is 2018/01/01, Development Expenditure, Running Cost, Transfers are among the 3 types of expenditure categories.",1,1
facttotext,"<type>rank<subspace>location,Sichuan<groupby>industry<measure>survival time,avg<parameter>Education,Real Estate,Tool,Transportation,Social Media,Finance,Game,Enterprise Service,New Industry,Local Business,Marketing,E-Commerce,Travel<data>Travel,862.6666666666666<data>E-Commerce,974.0<data>Marketing,1066.5<data>Local Business,1099.5<data>New Industry,1278.0<data>Enterprise Service,1460.0<data>Game,1652.3333333333333<data>Finance,1654.4<data>Social Media,1661.6<data>Transportation,1719.0<data>Tool,1771.4<data>Real Estate,1825.0<data>Education,1887.0","When location is Sichuan, among all industries, Education has the highest average survival time at 1887.0, followed by Real Estate at 1825.0, Tool at 1771.4, Transportation at 1719.0, Social Media at 1661.6.",1,1
facttotext,"<type>categorization<subspace>year of assessment,2012/01/01<groupby>chargeable income group<parameter>1,000,001 & above,100,001 - 150,000,150,001 - 200,000,20,000 & below,20,001 - 25,000,200,001 - 300,000,25,001 - 30,000,30,001 - 40,000,300,001 - 400,000,40,001 - 50,000,400,001 - 500,000,50,001 - 60,000,500,001 - 1,000,000,60,001 - 70,000,70,001 - 80,000,80,001 - 100,000","When year of assessment is 2012/01/01, chargeable income groups are divided into 16 groups, including 1,000,001 & Above, 100,001 - 150,000, 150,001 - 200,000, 20,000 & Below, 20,001 - 25,000, 200,001 - 300,000, 25,001 - 30,000, 30,001 - 40,000, 300,001 - 400,000, 40,001 - 50,000, 400,001 - 500,000, 50,001 - 60,000, 500,001 - 1,000,000, 60,001 - 70,000, 70,001 - 80,000, 80,001 - 100,000.",1,1
facttotext,"<type>proportion<subspace>Release date,2000/12/15<groupby>movie<measure>Box office,sum<focus>The Emperor's New Groove<parameter>100.00%","When release date is 2000/12/15, 100.00% of the total box office come from The Emperor's New Groove.",1,1
facttotext,"<type>difference<groupby>gender<measure>reading score,avg<focus>female<focus>male<parameter>7.14<data>female,72.60810810810811<data>male,65.47302904564316","The average reading score of Male is 65.47, which is 7.14 lower than the Female average of 72.61.",1,1
facttotext,"<type>difference<subspace>date,7/1/08<groupby>type of plan<measure>number of subscriptions,avg<focus>pre-paid<focus>post-paid<parameter>2077100<data>pre-paid,3043100.0<data>post-paid,966000.0","When date is 7/1/08, the average number of subscriptions of Post-Paid is 966000.0, which is 2077100 lower than the Pre-Paid average of 3043100.0.",1,1
facttotext,"<type>value<subspace>year,1999/01/01<measure>number of schools,avg<parameter>24.07","When year is 1999/01/01, the average number of schools is 24.07.",1,1
facttotext,"<type>difference<groupby>sector<measure>number of applied patents,avg<focus>Private Sector<focus>Public Sector<parameter>747.67<data>Private Sector,1331.9333333333334<data>Public Sector,584.2666666666667","The average number of applied patents of Public Sector is 584.27, 747.67 lower than Private Sector__ 1331.93.",1,1
facttotext,"<type>proportion<subspace>year,2016/01/01<groupby>abuser type<measure>number of arrested abusers,sum<focus>Repeated<parameter>64.84%","When year is 2016/01/01, Repeated makes up 64.84% of the total number of arrested abusers.",1,1
facttotext,"<type>difference<subspace>subzone,Xilin<groupby>gender<measure>Resident count,avg<focus>Males<focus>Females<parameter>0.22<data>Males,56.888888888888886<data>Females,56.666666666666664","When subzone is Xilin, the average resident count is 56.67 for Females, which is 0.22 lower than the 56.89 for Males.",1,1
facttotext,"<type>rank<subspace>year,2007/01/01<groupby>income type<measure>Total income amount,avg<parameter>Employment Income,Income from Trade and Profession,Dividends,Rents/ Net Annual Value,Other Types,Interest,Royalties<data>Royalties,1709.5<data>Interest,34791.0<data>Other Types,386086.5<data>Rents/ Net Annual Value,569158.0<data>Dividends,1589155.5<data>Income from Trade and Profession,2467190.0<data>Employment Income,37314313.5","When year is 2007/01/01, among all income types, Employment Income has the highest average total income amount at 37314313.5, followed by Income From Trade and Profession at 2467190.0, Dividends at 1589155.5, Rents/ Net Annual Value at 569158.0, Other Types at 386086.5.",1,1
facttotext,"<type>value<subspace>country,GERMANY<measure>number of more than one time visitors,avg<parameter>38649.9","When country is GERMANY, number of more than one time visitors has an average value of 38649.9.",1,1
facttotext,"<type>value<subspace>year,2012/01/01<measure>Training Places,avg<parameter>729.22","When year is 2012/01/01, the average value of training places is 729.22.",1,1
facttotext,"<type>extreme<subspace>year,2012/01/01<groupby>sector<measure>electric energy consumption,avg<focus>Households<parameter>max,6629.53<data>Transport-Related,2328.59<data>Commercial-Related,2338.012587757143<data>Others,303.9688687<data>Industry-Related,4643.132807767501","When year is 2012/01/01, among most sectors, the average electric energy consumption is 2328.59 for Transport-Related, 2338.01 for Commercial-Related, 303.97 for Others, 4643.13 for Industry-Related. Households has the highest average electric energy consumption, which is 6629.53.",1,1
facttotext,"<type>categorization<subspace>year,2018/01/01<groupby>Institution type<parameter>Dental Clinics,Pharmacies,Primary Care Facilities","When year is 2018/01/01, institution types are divided into 3 groups, including Dental Clinics, Pharmacies, Primary Care Facilities.",1,1
facttotext,"<type>distribution<subspace>quarter,2007-Q1<groupby>flat_type<measure>Number of resale applications,avg<parameter><data>1-room,5.0<data>2-room,67.0<data>3-room,1908.0<data>4-room,2365.0<data>5-room,1402.0<data>Others,511.0","When quarter is 2007-Q1, the distribution of total number of resale applications is uneven across all flat_types. More specifically, the total number of resale applications is 5.0 for 1-Room, 67.0 for 2-Room, 1908.0 for 3-Room, 2365.0 for 4-Room, 1402.0 for 5-Room, 511.0 for Others.",1,1
facttotext,"<type>distribution<subspace>year,1994/01/01<groupby>gender<measure>number of newborns,avg<parameter><data>Males,25541.0<data>Females,24013.0<data>Unknown,0.0","When year is 1994/01/01, the total number of newborns is unevenly distributed across all genders. More specifically, the total number of newborns is 25541.0 for Males, 24013.0 for Females, 0.0 for Unknown.",1,1
facttotext,"<type>outlier<subspace>Year,2015/01/01<groupby>Country<measure>Water Demand,avg<focus>Sub-Saharan Africa<parameter>249.33<data>China,147.0<data>India,185.66666666666666<data>Rest of Asia,227.33333333333334<data>North America,133.33333333333334<data>Europe,218.66666666666666<data>South America,166.0<data>Middle East and North Africa,225.33333333333334<data>Oceania,201.0","When year is 2015/01/01, the average water demand among most countries is 147.0 for China, 185.67 for India, 227.33 for Rest of Asia, 133.33 for North America, 218.67 for Europe, 166.0 for South America, 225.33 for Middle East and North Africa, 201.0 for Oceania. The average water demand of Sub-Saharan Africa is 249.33, which deviates from that for other countries. ",1,1
facttotext,"<type>trend<subspace>region,South and Central America<groupby>year<measure>trade value,avg<parameter>increasing<data>2000/01/01,76.8<data>2019/01/01,432.8","When region is South and Central America, the average trade value has generally increased over years. The average trade value is 76.8 in 2000/01/01, and in 2019/01/01, it is 432.8.",1,1
facttotext,"<type>categorization<subspace>Year,2014/01/01<groupby>Citizenship<parameter>Australian Citizen,New Zealand Citizen,Other Citizenships","When year is 2014/01/01, Australian Citizen, New Zealand Citizen, Other Citizenships are among the 3 types of citizenships.",1,1
facttotext,"<type>outlier<subspace>year,2001/01/01<groupby>Ethnic Group of Grooms and Brides<measure>number of Marriages,avg<focus>Total Brides<parameter>400.1<data>Total Grooms,400.1<data>Malay Grooms,325.4<data>Indian Grooms,49.8<data>Other Grooms,24.9<data>Malay Brides,334.9<data>Indian Brides,43.7<data>Other Brides,21.5","When year is 2001/01/01, the average number of marriages for most ethnic groups of grooms and brides is 400.1 for Total Grooms, 325.4 for Malay Grooms, 49.8 for Indian Grooms, 24.9 for Other Grooms, 334.9 for Malay Brides, 43.7 for Indian Brides, 21.5 for Other Brides. The average number of marriages of Total Brides is 400.1, which is an aberration in comparison to other ethnic groups of grooms and brides.",1,1
facttotext,"<type>categorization<subspace>level,Pre-University 1<groupby>course<parameter>Arts,Commerce,Science","When level is Pre-University 1, courses are divided into 3 groups, including Arts, Commerce, Science.",1,1
